"id_rel";"id_keyphrase";"id_class"
1899;6911;254
1900;6914;254
1901;6918;254
1902;6926;254
1903;6927;254
1904;6932;254
1905;6933;254
1906;6934;254
1907;6937;254
1908;6941;254
1909;6942;254
1910;6945;254
1911;6946;254
1912;6947;254
1913;6948;254
1914;6951;254
1915;6952;254
1916;6953;254
1917;6956;254
1918;4675;254
1919;6958;254
1920;6976;254
1921;6962;254
1922;6967;254
1923;6968;254
1924;6969;254
1925;6970;254
1926;6971;254
1927;6972;254
1928;6973;254
1929;6974;254
1930;6975;254
1931;6978;254
1932;6981;254
1933;5172;254
1934;6988;254
1935;6983;254
1936;6984;254
1937;6990;254
1938;5352;254
1939;6991;254
1940;6992;254
1941;6993;254
1942;6994;254
1943;5500;254
1944;6997;254
1945;7003;254
1946;7007;254
1947;7009;254
1948;7010;254
1949;5861;254
1950;5884;254
1951;7013;254
1952;7014;254
1953;7017;254
1954;7016;254
1955;6996;254
1956;7018;254
1957;7020;254
1958;7021;254
1959;7028;254
1960;6176;254
1961;7031;254
1962;7033;254
1963;7042;254
1964;7043;254
1965;7034;254
1966;7035;254
1967;7045;254
1968;6397;254
1969;7046;254
1970;7051;254
1971;7057;254
1972;7059;254
1973;7062;254
1974;7064;254
1975;7065;254
1976;7069;254
1977;7070;254
1978;7074;254
1979;7075;254
1980;7077;254
1981;7079;254
1982;108;47
1983;114;47
1984;388;47
1985;657;47
1986;735;47
1987;783;47
1988;872;47
1989;873;47
1990;880;47
1991;881;47
1992;882;47
1993;972;47
1994;977;47
1995;1210;47
1996;1366;47
1997;1375;47
1998;1387;47
1999;1401;47
2000;1402;47
2001;1404;47
2002;1470;47
2003;1747;47
2004;1764;47
2005;1984;47
2006;2024;47
2007;2025;47
2008;2758;47
2009;2777;47
2010;2785;47
2011;2884;47
2012;2906;47
2013;3087;47
2014;3207;47
2015;3209;47
2016;3210;47
2017;3211;47
2018;3212;47
2019;3318;47
2020;3328;47
2021;3333;47
2022;3336;47
2023;3338;47
2024;3784;47
2025;3846;47
2026;3847;47
2027;3851;47
2028;3906;47
2029;4075;47
2030;4163;47
2031;4331;47
2032;4398;47
2033;4428;47
2034;4432;47
2035;4699;47
2036;4981;47
2037;5067;47
2038;5068;47
2039;5147;47
2040;5231;47
2041;5259;47
2042;5276;47
2043;5363;47
2044;5436;47
2045;5440;47
2046;5442;47
2047;5548;47
2048;5559;47
2049;5660;47
2050;5853;47
2051;5963;47
2052;5996;47
2053;6030;47
2054;6057;47
2055;6322;47
2056;6361;47
2057;6463;47
2058;6504;47
2059;6520;47
2060;6555;47
2061;6664;47
2062;25;49
2063;61;49
2064;62;49
2065;79;49
2066;121;49
2067;232;49
2068;308;49
2069;429;49
2070;654;49
2071;691;49
2072;753;49
2073;807;49
2074;1018;49
2075;1022;49
2076;1023;49
2077;1024;49
2078;1026;49
2079;1028;49
2080;1030;49
2081;1267;49
2082;1376;49
2083;1781;49
2084;1849;49
2085;1952;49
2086;1954;49
2087;1973;49
2088;2068;49
2089;2255;49
2090;2299;49
2091;2458;49
2092;2470;49
2093;2479;49
2094;2598;49
2095;2612;49
2096;2677;49
2097;2771;49
2098;2873;49
2099;2908;49
2100;2932;49
2101;2997;49
2102;2998;49
2103;3001;49
2104;3005;49
2105;3007;49
2106;3013;49
2107;3280;49
2108;3294;49
2109;3474;49
2110;3504;49
2111;3701;49
2112;3737;49
2113;3807;49
2114;4062;49
2115;4064;49
2116;4144;49
2117;4344;49
2118;4383;49
2119;4488;49
2120;4601;49
2121;4692;49
2122;4747;49
2123;4901;49
2124;4903;49
2125;5104;49
2126;5120;49
2127;5129;49
2128;5211;49
2129;5264;49
2130;5391;49
2131;5393;49
2132;5602;49
2133;6199;49
2134;6307;49
2135;6351;49
2136;6536;49
2137;6537;49
2138;6565;49
2139;1055;51
2140;1115;51
2141;1146;51
2142;1194;51
2143;1195;51
2144;1196;51
2145;1197;51
2146;1198;51
2147;1523;51
2148;1841;51
2149;2653;51
2150;3569;51
2151;4477;51
2152;4568;51
2153;4606;51
2154;4679;51
2155;4862;51
2156;4872;51
2157;4975;51
2158;5235;51
2159;5402;51
2160;5574;51
2161;5628;51
2162;6230;51
2163;6262;51
2164;6263;51
2165;6267;51
2166;6289;51
2167;684;53
2168;1292;53
2169;1658;53
2170;2957;53
2171;3935;53
2172;3936;53
2173;3938;53
2174;4712;53
2175;4724;53
2176;4726;53
2177;5567;53
2178;5856;53
2179;5934;53
2180;6166;53
2181;6346;53
2182;6552;53
2183;57;54
2184;113;54
2185;315;54
2186;376;54
2187;586;54
2188;597;54
2189;1134;54
2190;1170;54
2191;1272;54
2192;1455;54
2193;1495;54
2194;1981;54
2195;1983;54
2196;2060;54
2197;3802;54
2198;3803;54
2199;3897;54
2200;3981;54
2201;4183;54
2202;4487;54
2203;5367;54
2204;5747;54
2205;6140;54
2206;234;55
2207;262;55
2208;303;55
2209;324;55
2210;417;55
2211;632;55
2212;643;55
2213;650;55
2214;651;55
2215;760;55
2216;880;55
2217;882;55
2218;883;55
2219;891;55
2220;898;55
2221;914;55
2222;925;55
2223;967;55
2224;973;55
2225;974;55
2226;982;55
2227;997;55
2228;1059;55
2229;1069;55
2230;1085;55
2231;1163;55
2232;1192;55
2233;1214;55
2234;1289;55
2235;1325;55
2236;1352;55
2237;1354;55
2238;1368;55
2239;1372;55
2240;1386;55
2241;1388;55
2242;1389;55
2243;1390;55
2244;1391;55
2245;1392;55
2246;1393;55
2247;1394;55
2248;1395;55
2249;1396;55
2250;1397;55
2251;1398;55
2252;1399;55
2253;1400;55
2254;1403;55
2255;1404;55
2256;1405;55
2257;1406;55
2258;1407;55
2259;1408;55
2260;1409;55
2261;1410;55
2262;1411;55
2263;1412;55
2264;1413;55
2265;1414;55
2266;1415;55
2267;1416;55
2268;1418;55
2269;1465;55
2270;1574;55
2271;1617;55
2272;1676;55
2273;1707;55
2274;1753;55
2275;1765;55
2276;1771;55
2277;1775;55
2278;1777;55
2279;1805;55
2280;1816;55
2281;1961;55
2282;1984;55
2283;2023;55
2284;2024;55
2285;2031;55
2286;2037;55
2287;2052;55
2288;2072;55
2289;2193;55
2290;2222;55
2291;2271;55
2292;2297;55
2293;2343;55
2294;2380;55
2295;2391;55
2296;2432;55
2297;2443;55
2298;2448;55
2299;2568;55
2300;2699;55
2301;2766;55
2302;2783;55
2303;2879;55
2304;2943;55
2305;2951;55
2306;3049;55
2307;3082;55
2308;3089;55
2309;3319;55
2310;3328;55
2311;3329;55
2312;3334;55
2313;3335;55
2314;3340;55
2315;3353;55
2316;3359;55
2317;3391;55
2318;3448;55
2319;3468;55
2320;3493;55
2321;3499;55
2322;3592;55
2323;3714;55
2324;3748;55
2325;3785;55
2326;3791;55
2327;3830;55
2328;3922;55
2329;3962;55
2330;4080;55
2331;4120;55
2332;4186;55
2333;4224;55
2334;4292;55
2335;4307;55
2336;4342;55
2337;4346;55
2338;4406;55
2339;4429;55
2340;4430;55
2341;4525;55
2342;4544;55
2343;4614;55
2344;4615;55
2345;4616;55
2346;4617;55
2347;4618;55
2348;4657;55
2349;4682;55
2350;4696;55
2351;4699;55
2352;4727;55
2353;4760;55
2354;4776;55
2355;4844;55
2356;4914;55
2357;4949;55
2358;4956;55
2359;4957;55
2360;4965;55
2361;4966;55
2362;4983;55
2363;5055;55
2364;5059;55
2365;5060;55
2366;5069;55
2367;5124;55
2368;5125;55
2369;5182;55
2370;5183;55
2371;5362;55
2372;5371;55
2373;5405;55
2374;5435;55
2375;5436;55
2376;5437;55
2377;5438;55
2378;5439;55
2379;5440;55
2380;5441;55
2381;5442;55
2382;5443;55
2383;5466;55
2384;5540;55
2385;5558;55
2386;5610;55
2387;5613;55
2388;5657;55
2389;5702;55
2390;5704;55
2391;5764;55
2392;5822;55
2393;5868;55
2394;5899;55
2395;5902;55
2396;5959;55
2397;5962;55
2398;5987;55
2399;6024;55
2400;6056;55
2401;6059;55
2402;6116;55
2403;6145;55
2404;6169;55
2405;6196;55
2406;6249;55
2407;6261;55
2408;6275;55
2409;6294;55
2410;6317;55
2411;6323;55
2412;6341;55
2413;6367;55
2414;6368;55
2415;6369;55
2416;6394;55
2417;6395;55
2418;6400;55
2419;6401;55
2420;6435;55
2421;6475;55
2422;6500;55
2423;6501;55
2424;6533;55
2425;6534;55
2426;6543;55
2427;6544;55
2428;6545;55
2429;6549;55
2430;6550;55
2431;6662;55
2432;6663;55
2433;6679;55
2434;6680;55
2435;514;56
2436;516;56
2437;739;56
2438;1268;56
2439;2826;56
2440;2850;56
2441;4374;56
2442;4578;56
2443;5825;56
2444;1530;57
2445;5966;57
2446;636;58
2447;1103;58
2448;1550;58
2449;2053;58
2450;2054;58
2451;3662;58
2452;3664;58
2453;5778;58
2454;233;60
2455;249;60
2456;251;60
2457;337;60
2458;1547;60
2459;1559;60
2460;1587;60
2461;1648;60
2462;2258;60
2463;2366;60
2464;2534;60
2465;2684;60
2466;3079;60
2467;3316;60
2468;3429;60
2469;3447;60
2470;3463;60
2471;3715;60
2472;3747;60
2473;3818;60
2474;3969;60
2475;3970;60
2476;4033;60
2477;4268;60
2478;4499;60
2479;4501;60
2480;4694;60
2481;5136;60
2482;5382;60
2483;5401;60
2484;5581;60
2485;5769;60
2486;5836;60
2487;6378;60
2488;6552;60
2489;6558;60
2490;6599;60
2491;1365;61
2492;2257;61
2493;5871;61
2494;6436;61
2495;1564;62
2496;7326;63
2497;168;63
2498;1558;63
2499;1566;63
2500;1568;63
2501;7144;63
2502;7145;63
2503;7146;63
2504;7147;63
2505;7148;63
2506;7149;63
2507;7150;63
2508;7151;63
2509;7244;63
2510;7245;63
2511;7246;63
2512;7249;63
2513;7252;63
2514;7253;63
2515;7259;63
2516;1546;63
2517;7271;63
2518;7272;63
2519;7273;63
2520;7274;63
2521;7275;63
2522;1923;63
2523;7276;63
2524;7277;63
2525;7278;63
2526;7282;63
2527;7283;63
2528;7286;63
2529;7289;63
2530;3096;63
2531;7291;63
2532;7295;63
2533;7297;63
2534;3825;63
2535;3949;63
2536;7300;63
2537;7301;63
2538;4350;63
2539;4392;63
2540;7302;63
2541;7303;63
2542;7305;63
2543;7307;63
2544;7308;63
2545;7309;63
2546;7310;63
2547;7313;63
2548;7316;63
2549;7318;63
2550;7320;63
2551;7321;63
2552;5954;63
2553;7322;63
2554;7323;63
2555;6012;63
2556;6328;63
2557;7327;63
2558;7330;63
2559;7337;63
2560;7339;63
2561;7341;63
2562;4456;63
2563;7342;63
2564;568;63
2565;302;63
2566;7344;63
2567;7346;63
2568;740;63
2569;7347;63
2570;7348;63
2571;1564;63
2572;2813;63
2573;2839;63
2574;7349;63
2575;3578;63
2576;3588;63
2577;7350;63
2578;4713;63
2579;7351;63
2580;7284;63
2581;7288;63
2582;457;64
2583;1068;64
2584;1322;64
2585;3178;64
2586;3797;64
2587;3798;64
2588;442;65
2589;704;65
2590;707;65
2591;805;65
2592;1205;65
2593;1206;65
2594;1207;65
2595;2872;65
2596;3133;65
2597;3502;65
2598;3618;65
2599;5032;65
2600;5956;65
2601;53;67
2602;254;67
2603;942;67
2604;943;67
2605;1370;67
2606;1437;67
2607;1553;67
2608;1554;67
2609;1556;67
2610;1557;67
2611;1558;67
2612;1560;67
2613;1561;67
2614;1562;67
2615;1566;67
2616;1568;67
2617;1569;67
2618;1570;67
2619;1571;67
2620;1572;67
2621;1573;67
2622;1575;67
2623;1576;67
2624;1577;67
2625;1578;67
2626;1579;67
2627;1580;67
2628;1581;67
2629;1582;67
2630;1583;67
2631;1588;67
2632;1593;67
2633;1641;67
2634;1711;67
2635;1821;67
2636;1829;67
2637;1865;67
2638;1924;67
2639;2003;67
2640;2210;67
2641;2265;67
2642;2293;67
2643;2386;67
2644;2839;67
2645;2955;67
2646;3332;67
2647;3415;67
2648;3635;67
2649;3907;67
2650;4092;67
2651;4206;67
2652;4240;67
2653;4357;67
2654;4387;67
2655;4550;67
2656;4569;67
2657;4745;67
2658;4817;67
2659;5080;67
2660;5082;67
2661;5083;67
2662;5169;67
2663;5188;67
2664;5215;67
2665;5238;67
2666;5239;67
2667;5337;67
2668;6170;67
2669;6297;67
2670;1321;68
2671;1614;68
2672;2051;68
2673;2742;68
2674;4647;68
2675;4754;68
2676;6392;68
2677;6569;68
2678;6639;68
2679;189;69
2680;782;69
2681;1468;69
2682;1622;69
2683;1623;69
2684;1626;69
2685;1627;69
2686;2661;69
2687;2667;69
2688;2974;69
2689;3044;69
2690;3077;69
2691;3078;69
2692;3640;69
2693;4959;69
2694;5115;69
2695;172;70
2696;174;70
2697;1110;70
2698;1550;70
2699;1650;70
2700;2741;70
2701;705;71
2702;950;71
2703;2840;71
2704;3617;71
2705;4509;71
2706;224;72
2707;90;73
2708;97;73
2709;102;73
2710;214;73
2711;215;73
2712;240;73
2713;241;73
2714;244;73
2715;245;73
2716;339;73
2717;340;73
2718;341;73
2719;471;73
2720;530;73
2721;561;73
2722;622;73
2723;629;73
2724;681;73
2725;756;73
2726;758;73
2727;759;73
2728;780;73
2729;826;73
2730;851;73
2731;865;73
2732;895;73
2733;928;73
2734;929;73
2735;930;73
2736;931;73
2737;932;73
2738;933;73
2739;934;73
2740;935;73
2741;955;73
2742;1034;73
2743;1149;73
2744;1150;73
2745;1152;73
2746;1153;73
2747;1157;73
2748;1158;73
2749;1159;73
2750;1160;73
2751;1161;73
2752;1162;73
2753;1164;73
2754;1167;73
2755;1179;73
2756;1279;73
2757;1304;73
2758;1361;73
2759;1362;73
2760;1438;73
2761;1439;73
2762;1460;73
2763;1474;73
2764;1479;73
2765;1563;73
2766;1655;73
2767;1659;73
2768;1660;73
2769;1663;73
2770;1682;73
2771;1700;73
2772;1701;73
2773;1745;73
2774;1751;73
2775;1754;73
2776;1756;73
2777;1759;73
2778;1760;73
2779;1762;73
2780;1763;73
2781;1772;73
2782;1773;73
2783;1787;73
2784;1875;73
2785;1882;73
2786;1916;73
2787;1918;73
2788;1931;73
2789;1950;73
2790;1976;73
2791;2014;73
2792;2122;73
2793;2244;73
2794;2294;73
2795;2304;73
2796;2308;73
2797;2337;73
2798;2402;73
2799;2431;73
2800;2436;73
2801;2464;73
2802;2485;73
2803;2615;73
2804;2616;73
2805;2617;73
2806;2682;73
2807;2683;73
2808;2717;73
2809;2733;73
2810;2765;73
2811;2794;73
2812;2800;73
2813;2848;73
2814;2857;73
2815;2858;73
2816;2878;73
2817;2940;73
2818;3107;73
2819;3108;73
2820;3114;73
2821;3118;73
2822;3148;73
2823;3205;73
2824;3270;73
2825;3459;73
2826;3587;73
2827;3623;73
2828;3626;73
2829;3628;73
2830;3630;73
2831;3631;73
2832;3632;73
2833;3633;73
2834;3634;73
2835;3636;73
2836;3652;73
2837;3687;73
2838;3688;73
2839;3724;73
2840;3806;73
2841;3849;73
2842;3871;73
2843;3893;73
2844;3899;73
2845;3900;73
2846;3901;73
2847;4067;73
2848;4091;73
2849;4126;73
2850;4150;73
2851;4166;73
2852;4185;73
2853;4244;73
2854;4295;73
2855;4372;73
2856;4423;73
2857;4530;73
2858;4581;73
2859;4583;73
2860;4612;73
2861;4634;73
2862;4706;73
2863;4771;73
2864;4772;73
2865;5005;73
2866;5254;73
2867;5608;73
2868;5609;73
2869;5888;73
2870;6311;73
2871;6553;73
2872;1977;74
2873;2255;74
2874;2257;74
2875;3612;74
2876;3614;74
2877;3670;74
2878;4096;74
2879;4102;74
2880;4324;74
2881;4833;74
2882;5116;74
2883;5373;74
2884;5463;74
2885;5481;74
2886;5505;74
2887;5683;74
2888;6010;74
2889;163;75
2890;480;75
2891;1259;75
2892;1801;75
2893;1965;75
2894;2074;75
2895;2080;75
2896;2506;75
2897;2515;75
2898;2516;75
2899;2550;75
2900;2605;75
2901;2743;75
2902;2865;75
2903;3112;75
2904;3217;75
2905;3386;75
2906;3392;75
2907;3509;75
2908;3585;75
2909;3595;75
2910;3616;75
2911;3666;75
2912;3707;75
2913;3708;75
2914;3709;75
2915;3756;75
2916;3952;75
2917;4684;75
2918;4913;75
2919;4954;75
2920;5039;75
2921;5369;75
2922;5842;75
2923;5847;75
2924;6292;75
2925;6298;75
2926;28;76
2927;293;76
2928;833;76
2929;1300;76
2930;1774;76
2931;1995;76
2932;1996;76
2933;2282;76
2934;2789;76
2935;3751;76
2936;3780;76
2937;4048;76
2938;4049;76
2939;4169;76
2940;4645;76
2941;4691;76
2942;4995;76
2943;361;77
2944;2120;77
2945;21;78
2946;208;78
2947;253;78
2948;338;78
2949;342;78
2950;447;78
2951;499;78
2952;624;78
2953;671;78
2954;688;78
2955;752;78
2956;777;78
2957;787;78
2958;788;78
2959;822;78
2960;867;78
2961;878;78
2962;913;78
2963;941;78
2964;947;78
2965;958;78
2966;971;78
2967;1005;78
2968;1032;78
2969;1067;78
2970;1193;78
2971;1331;78
2972;1431;78
2973;1475;78
2974;1481;78
2975;1545;78
2976;1604;78
2977;1612;78
2978;1713;78
2979;1821;78
2980;1822;78
2981;1823;78
2982;1826;78
2983;1827;78
2984;1832;78
2985;1835;78
2986;1836;78
2987;1839;78
2988;1898;78
2989;2001;78
2990;2183;78
2991;2287;78
2992;2356;78
2993;2619;78
2994;2692;78
2995;2718;78
2996;2855;78
2997;2960;78
2998;3032;78
2999;3105;78
3000;3106;78
3001;3125;78
3002;3126;78
3003;3288;78
3004;3308;78
3005;3451;78
3006;3599;78
3007;3659;78
3008;3826;78
3009;3827;78
3010;3848;78
3011;3920;78
3012;3960;78
3013;3996;78
3014;4071;78
3015;4072;78
3016;4121;78
3017;4122;78
3018;4134;78
3019;4135;78
3020;4149;78
3021;4309;78
3022;4337;78
3023;4351;78
3024;4356;78
3025;4471;78
3026;4472;78
3027;4475;78
3028;4477;78
3029;4566;78
3030;4568;78
3031;4570;78
3032;4572;78
3033;4573;78
3034;4575;78
3035;4752;78
3036;4782;78
3037;4862;78
3038;4994;78
3039;5093;78
3040;5391;78
3041;5542;78
3042;5570;78
3043;5624;78
3044;5647;78
3045;5648;78
3046;5659;78
3047;5688;78
3048;5699;78
3049;5752;78
3050;5814;78
3051;5831;78
3052;5880;78
3053;6023;78
3054;6027;78
3055;6029;78
3056;6055;78
3057;6064;78
3058;6124;78
3059;6175;78
3060;6286;78
3061;6428;78
3062;6443;78
3063;6494;78
3064;6546;78
3065;93;79
3066;137;79
3067;185;79
3068;432;79
3069;491;79
3070;566;79
3071;639;79
3072;695;79
3073;908;79
3074;1314;79
3075;1524;79
3076;1601;79
3077;1988;79
3078;2096;79
3079;2191;79
3080;2192;79
3081;2236;79
3082;2267;79
3083;2461;79
3084;2475;79
3085;2480;79
3086;2508;79
3087;2901;79
3088;3112;79
3089;3296;79
3090;3305;79
3091;3411;79
3092;3881;79
3093;4129;79
3094;4130;79
3095;4352;79
3096;4554;79
3097;4736;79
3098;5418;79
3099;5577;79
3100;5818;79
3101;5833;79
3102;5843;79
3103;6017;79
3104;6201;79
3105;6353;79
3106;6563;79
3107;73;80
3108;689;80
3109;690;80
3110;730;80
3111;824;80
3112;2496;80
3113;2661;80
3114;3642;80
3115;3671;80
3116;5115;80
3117;5118;80
3118;5123;80
3119;689;81
3120;690;81
3121;2043;81
3122;2843;81
3123;3966;81
3124;117;82
3125;269;82
3126;271;82
3127;276;82
3128;294;82
3129;1201;82
3130;1810;82
3131;2085;82
3132;2090;82
3133;2228;82
3134;2339;82
3135;2709;82
3136;3182;82
3137;3183;82
3138;3184;82
3139;3661;82
3140;4360;82
3141;4365;82
3142;4370;82
3143;4917;82
3144;5218;82
3145;5252;82
3146;5332;82
3147;5617;82
3148;5618;82
3149;6364;82
3150;6366;82
3151;6503;82
3152;6603;82
3153;656;83
3154;1293;83
3155;1473;83
3156;1630;83
3157;2022;83
3158;2086;83
3159;2087;83
3160;2088;83
3161;2092;83
3162;2393;83
3163;839;84
3164;2457;84
3165;4204;84
3166;52;85
3167;350;85
3168;727;85
3169;841;85
3170;1212;85
3171;1435;85
3172;2091;85
3173;2093;85
3174;2358;85
3175;3525;85
3176;3788;85
3177;3792;85
3178;3959;85
3179;4181;85
3180;4210;85
3181;4345;85
3182;4785;85
3183;4787;85
3184;5164;85
3185;5165;85
3186;802;86
3187;1378;86
3188;1949;86
3189;2889;86
3190;3476;86
3191;4031;86
3192;5616;86
3193;5939;86
3194;279;87
3195;511;87
3196;918;87
3197;924;87
3198;966;87
3199;1505;87
3200;1516;87
3201;1813;87
3202;2071;87
3203;2119;87
3204;2142;87
3205;2143;87
3206;2144;87
3207;2268;87
3208;2377;87
3209;2652;87
3210;2809;87
3211;2978;87
3212;4025;87
3213;4203;87
3214;4358;87
3215;4672;87
3216;4676;87
3217;4685;87
3218;4783;87
3219;5078;87
3220;5253;87
3221;5364;87
3222;5427;87
3223;5601;87
3224;6097;87
3225;6;88
3226;75;88
3227;181;88
3228;209;88
3229;238;88
3230;309;88
3231;313;88
3232;314;88
3233;372;88
3234;435;88
3235;462;88
3236;618;88
3237;627;88
3238;628;88
3239;653;88
3240;655;88
3241;749;88
3242;808;88
3243;844;88
3244;857;88
3245;901;88
3246;951;88
3247;968;88
3248;979;88
3249;1040;88
3250;1090;88
3251;1176;88
3252;1285;88
3253;1286;88
3254;1287;88
3255;1288;88
3256;1350;88
3257;1381;88
3258;1382;88
3259;1430;88
3260;1433;88
3261;1522;88
3262;1543;88
3263;1686;88
3264;1744;88
3265;1748;88
3266;1807;88
3267;1830;88
3268;1843;88
3269;1874;88
3270;1930;88
3271;1964;88
3272;1993;88
3273;2029;88
3274;2069;88
3275;2147;88
3276;2148;88
3277;2151;88
3278;2152;88
3279;2153;88
3280;2155;88
3281;2156;88
3282;2157;88
3283;2160;88
3284;2173;88
3285;2326;88
3286;2327;88
3287;2328;88
3288;2329;88
3289;2446;88
3290;2489;88
3291;2523;88
3292;2524;88
3293;2526;88
3294;2529;88
3295;2563;88
3296;2564;88
3297;2571;88
3298;2573;88
3299;2574;88
3300;2575;88
3301;2576;88
3302;2577;88
3303;2581;88
3304;2586;88
3305;2587;88
3306;2624;88
3307;2673;88
3308;2768;88
3309;2948;88
3310;2956;88
3311;3052;88
3312;3141;88
3313;3160;88
3314;3192;88
3315;3202;88
3316;3208;88
3317;3224;88
3318;3262;88
3319;3404;88
3320;3464;88
3321;3465;88
3322;3547;88
3323;3610;88
3324;3611;88
3325;3822;88
3326;3825;88
3327;3853;88
3328;3868;88
3329;3915;88
3330;4090;88
3331;4140;88
3332;4160;88
3333;4161;88
3334;4162;88
3335;4192;88
3336;4221;88
3337;4222;88
3338;4223;88
3339;4230;88
3340;4256;88
3341;4266;88
3342;4290;88
3343;4299;88
3344;4381;88
3345;4386;88
3346;4422;88
3347;4497;88
3348;4558;88
3349;4585;88
3350;4587;88
3351;4588;88
3352;4603;88
3353;4661;88
3354;4662;88
3355;4667;88
3356;4722;88
3357;4742;88
3358;4743;88
3359;4744;88
3360;4789;88
3361;4804;88
3362;4857;88
3363;4881;88
3364;4898;88
3365;4904;88
3366;5004;88
3367;5047;88
3368;5048;88
3369;5126;88
3370;5159;88
3371;5167;88
3372;5208;88
3373;5237;88
3374;5242;88
3375;5277;88
3376;5330;88
3377;5390;88
3378;5394;88
3379;5410;88
3380;5421;88
3381;5422;88
3382;5448;88
3383;5449;88
3384;5452;88
3385;5453;88
3386;5454;88
3387;5802;88
3388;5900;88
3389;5906;88
3390;5930;88
3391;5937;88
3392;5989;88
3393;6005;88
3394;6155;88
3395;6156;88
3396;6178;88
3397;6365;88
3398;6480;88
3399;6493;88
3400;315;89
3401;1132;89
3402;1263;89
3403;2147;89
3404;2622;89
3405;3862;89
3406;4571;89
3407;5923;89
3408;615;90
3409;638;90
3410;792;90
3411;845;90
3412;884;90
3413;996;90
3414;1078;90
3415;1080;90
3416;1083;90
3417;1427;90
3418;1599;90
3419;1678;90
3420;1776;90
3421;1788;90
3422;1789;90
3423;1817;90
3424;1904;90
3425;1957;90
3426;2174;90
3427;2212;90
3428;3185;90
3429;3536;90
3430;3953;90
3431;4157;90
3432;4523;90
3433;4677;90
3434;4700;90
3435;5115;90
3436;5202;90
3437;5301;90
3438;5392;90
3439;5706;90
3440;5789;90
3441;5790;90
3442;5827;90
3443;5950;90
3444;6221;90
3445;6231;90
3446;6291;90
3447;6339;90
3448;6380;90
3449;6511;90
3450;6527;90
3451;6608;90
3452;3436;91
3453;3437;91
3454;3943;91
3455;5690;91
3456;521;92
3457;522;92
3458;677;92
3459;1097;92
3460;1310;92
3461;1848;92
3462;2102;92
3463;2105;92
3464;2131;92
3465;2200;92
3466;2221;92
3467;2387;92
3468;2460;92
3469;2691;92
3470;2853;92
3471;3113;92
3472;3471;92
3473;4589;92
3474;4769;92
3475;4819;92
3476;4822;92
3477;5342;92
3478;5841;92
3479;5844;92
3480;5845;92
3481;5846;92
3482;6104;92
3483;6105;92
3484;62;93
3485;654;93
3486;807;93
3487;1267;93
3488;1952;93
3489;1954;93
3490;2771;93
3491;5121;93
3492;5394;93
3493;79;94
3494;2299;94
3495;2470;94
3496;2997;94
3497;3280;94
3498;35;95
3499;217;95
3500;433;95
3501;523;95
3502;620;95
3503;725;95
3504;731;95
3505;1910;95
3506;2332;95
3507;2540;95
3508;2666;95
3509;2739;95
3510;2911;95
3511;3200;95
3512;3267;95
3513;3301;95
3514;3402;95
3515;3488;95
3516;3532;95
3517;4083;95
3518;4277;95
3519;4280;95
3520;4363;95
3521;4511;95
3522;4687;95
3523;5077;95
3524;5286;95
3525;5324;95
3526;5425;95
3527;5830;95
3528;5848;95
3529;5901;95
3530;6620;95
3531;2708;97
3532;4593;97
3533;5212;97
3534;6157;97
3535;6220;97
3536;6579;97
3537;1462;98
3538;1639;98
3539;1911;98
3540;1969;98
3541;2233;98
3542;2373;98
3543;3218;98
3544;5142;98
3545;5173;98
3546;5910;98
3547;6421;98
3548;105;99
3549;119;99
3550;1037;99
3551;1061;99
3552;1690;99
3553;2040;99
3554;2076;99
3555;2164;99
3556;2226;99
3557;2378;99
3558;2441;99
3559;2456;99
3560;2473;99
3561;2890;99
3562;3231;99
3563;3300;99
3564;4022;99
3565;4204;99
3566;4740;99
3567;5241;99
3568;5980;99
3569;6683;99
3570;2526;100
3571;168;102
3572;666;102
3573;724;102
3574;2349;102
3575;2471;102
3576;3397;102
3577;3549;102
3578;3840;102
3579;4967;102
3580;1031;103
3581;2897;103
3582;2937;103
3583;4958;103
3584;6122;103
3585;6214;103
3586;68;104
3587;965;104
3588;1082;104
3589;1520;104
3590;1951;104
3591;2163;104
3592;2399;104
3593;2406;104
3594;2679;104
3595;2767;104
3596;4658;104
3597;5111;104
3598;5816;104
3599;5958;104
3600;5982;104
3601;6113;104
3602;6219;104
3603;6418;104
3604;2371;105
3605;5803;105
3606;22;106
3607;411;106
3608;422;106
3609;476;106
3610;477;106
3611;512;106
3612;540;106
3613;662;106
3614;719;106
3615;1528;106
3616;1683;106
3617;1768;106
3618;2542;106
3619;2975;106
3620;3239;106
3621;3516;106
3622;5854;106
3623;6409;106
3624;103;108
3625;104;108
3626;227;108
3627;555;108
3628;1788;108
3629;1789;108
3630;2676;108
3631;2685;108
3632;2952;108
3633;4097;108
3634;4923;108
3635;5398;108
3636;6702;108
3637;1185;109
3638;2050;109
3639;2171;109
3640;3449;109
3641;3637;109
3642;3799;110
3643;4079;110
3644;4835;110
3645;4839;110
3646;6276;110
3647;662;111
3648;1344;111
3649;1831;111
3650;1921;111
3651;2778;111
3652;2779;111
3653;2780;111
3654;2781;111
3655;2782;111
3656;3377;111
3657;3934;111
3658;4802;111
3659;5317;111
3660;497;113
3661;4059;113
3662;4070;113
3663;5344;113
3664;6644;113
3665;6676;113
3666;287;114
3667;325;114
3668;525;114
3669;848;114
3670;860;114
3671;1260;114
3672;1261;114
3673;1797;114
3674;1982;114
3675;1992;114
3676;2020;114
